name,na,nc,ns,fs,fc,pitch,element_width,aperture_width,zlims,angles_range,RF,IQ,type,source,set,path
TSH262,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH262.hdf5
TSH263,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH263.hdf5
TSH264,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH264.hdf5
TSH265,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH265.hdf5
TSH266,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH266.hdf5
TSH267,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH267.hdf5
TSH268,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH268.hdf5
TSH269,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH269.hdf5
TSH270,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH270.hdf5
TSH271,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH271.hdf5
TSH272,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH272.hdf5
TSH273,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH273.hdf5
TSH274,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH274.hdf5
TSH275,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH275.hdf5
TSH276,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH276.hdf5
TSH277,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH277.hdf5
TSH278,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH278.hdf5
TSH279,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH279.hdf5
TSH280,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH280.hdf5
TSH281,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH281.hdf5
TSH282,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH282.hdf5
TSH283,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH283.hdf5
TSH284,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH284.hdf5
TSH285,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH285.hdf5
TSH286,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH286.hdf5
TSH287,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH287.hdf5
TSH288,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH288.hdf5
TSH289,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH289.hdf5
TSH290,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH290.hdf5
TSH291,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH291.hdf5
TSH292,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH292.hdf5
TSH293,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH293.hdf5
TSH294,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH294.hdf5
TSH295,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH295.hdf5
TSH296,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH296.hdf5
TSH297,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH297.hdf5
TSH298,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH298.hdf5
TSH299,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH299.hdf5
TSH300,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH300.hdf5
TSH301,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH301.hdf5
TSH302,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH302.hdf5
TSH303,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH303.hdf5
TSH304,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH304.hdf5
TSH305,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH305.hdf5
TSH306,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH306.hdf5
TSH307,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH307.hdf5
TSH308,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH308.hdf5
TSH309,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH309.hdf5
TSH310,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH310.hdf5
TSH311,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH311.hdf5
TSH312,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH312.hdf5
TSH313,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH313.hdf5
TSH314,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH314.hdf5
TSH315,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH315.hdf5
TSH316,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH316.hdf5
TSH317,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH317.hdf5
TSH318,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH318.hdf5
TSH319,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH319.hdf5
TSH320,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH320.hdf5
TSH321,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH321.hdf5
TSH322,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH322.hdf5
TSH323,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH323.hdf5
TSH324,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH324.hdf5
TSH325,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH325.hdf5
TSH326,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH326.hdf5
TSH327,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH327.hdf5
TSH328,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH328.hdf5
TSH329,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH329.hdf5
TSH330,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH330.hdf5
TSH331,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH331.hdf5
TSH332,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH332.hdf5
TSH333,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH333.hdf5
TSH334,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH334.hdf5
TSH335,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH335.hdf5
TSH336,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH336.hdf5
TSH337,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH337.hdf5
TSH338,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH338.hdf5
TSH339,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH339.hdf5
TSH340,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH340.hdf5
TSH341,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH341.hdf5
TSH342,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH342.hdf5
TSH343,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH343.hdf5
TSH344,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH344.hdf5
TSH345,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH345.hdf5
TSH346,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH346.hdf5
TSH347,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH347.hdf5
TSH348,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH348.hdf5
TSH349,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH349.hdf5
TSH350,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH350.hdf5
TSH351,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH351.hdf5
TSH352,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH352.hdf5
TSH353,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH353.hdf5
TSH354,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH354.hdf5
TSH355,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH355.hdf5
TSH356,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH356.hdf5
TSH357,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH357.hdf5
TSH358,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH358.hdf5
TSH359,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH359.hdf5
TSH360,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH360.hdf5
TSH361,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH361.hdf5
TSH362,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH362.hdf5
TSH363,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH363.hdf5
TSH364,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH364.hdf5
TSH365,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH365.hdf5
TSH366,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH366.hdf5
TSH367,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH367.hdf5
TSH368,31,128,2048,6.25,7.5,0.3,0.27,38.37,"[10e-3, 40e-3]","[-15, 15]",1,1,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH368.hdf5
